Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9616382,2019-07-23 10:26:24,2019-07-01 15:17:13,51618011,7845937672,51618011,152,2884,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/009390/SRR9616382,SRX6379422,LIB12165875.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040056,SAMN12165875,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_2_A430-122,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,898F2E5451AABBCA32D59C5A10508B2D,A9ACD460F2F48CAE7EE45DA846B3E16B
SRR9616395,2019-07-23 10:26:24,2019-07-01 15:14:28,42480580,6457048160,42480580,152,2375,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/009391/SRR9616395,SRX6379409,LIB12165876.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040043,SAMN12165876,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_3_A431-140,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,3E37A0F36AFE06E0AA34D18BAB45A174,C607F6A03A97CAFC588F8DDDDF34A9EB
SRR9616394,2019-07-23 10:26:24,2019-07-01 15:20:03,55246323,8397441096,55246323,152,3007,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/009391/SRR9616394,SRX6379410,LIB12165877.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040044,SAMN12165877,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_4_A432-141,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,5482430D23AAC156D026C8613D378957,A474A6AF7D766AFB0277E3B3784DFD41
SRR9616393,2019-07-23 10:26:24,2019-07-01 15:23:45,49809009,7570969368,49809009,152,2726,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/009391/SRR9616393,SRX6379411,LIB12165878.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040045,SAMN12165878,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_5_A433-143,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,4BF1A6D4DA257DF103D807629C6595AF,611E662934A63AFBD1AC71C873A6B072
SRR9616392,2019-07-23 10:26:24,2019-07-01 15:17:30,50699974,7706396048,50699974,152,2790,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/009391/SRR9616392,SRX6379412,LIB12165879.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040046,SAMN12165879,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_6_A434-148,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,E70DFD36AB191CCAABD75BE7683AC0F8,4123305F4AFA8BB9C56B796C072C7E25
SRR9616376,2019-07-23 10:26:24,2019-07-01 15:16:58,53700229,8162434808,53700229,152,3014,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009390/SRR9616376,SRX6379428,LIB12165880.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040062,SAMN12165880,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_7_A435-157,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,3AB09F81D9DDB3A5FCA805CE60A55CDE,3533F41B465159DA5E76BE899410AB0D
SRR9616375,2019-07-23 10:26:24,2019-07-01 15:18:56,61026757,9276067064,61026757,152,3394,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/009390/SRR9616375,SRX6379429,LIB12165881.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040063,SAMN12165881,simple,10116,Rattus norvegicus,Hippocampus_21Mo_fasted_8_A436-160,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,A9B49FBB77F74BD63B57949277897467,1F72770C45E03FB4BB49BA0734F13B79
SRR9616359,2019-07-23 10:26:24,2019-07-01 15:13:50,46756163,7106936776,46756163,152,2581,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/009390/SRR9616359,SRX6379445,LIB12165882.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040079,SAMN12165882,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_1_A437-119,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,BBDDEAA61D1868202F2E56A7E6C4F5CF,02BE1F05379CD6E14EEB9B377C9B2488
SRR9616360,2019-07-23 10:26:24,2019-07-01 15:20:00,51344649,7804386648,51344649,152,2867,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/009390/SRR9616360,SRX6379444,LIB12165883.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040078,SAMN12165883,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_2_A438-130,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,7B85476E474B63343330404AA698F2E2,AF195302B1948E636C7713802A2070DF
SRR9616357,2019-07-23 10:26:24,2019-07-01 15:13:49,49195516,7477718432,49195516,152,2748,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009390/SRR9616357,SRX6379447,LIB12165884.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040081,SAMN12165884,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_3_A439-133,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,DE847CEEAF0A25DB2FA39D99D03FF1F1,DB6A50874E3DBF28AA96A7A03AF0C2E2
SRR9616358,2019-07-23 10:26:24,2019-07-01 15:14:22,49648118,7546513936,49648118,152,2728,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/009390/SRR9616358,SRX6379446,LIB12165885.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040080,SAMN12165885,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_4_A440-136,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,0CBB7A36CC657B72B70C8E493EE5CD12,80CBCC85EC6B8B11BBDE2F00B5DF025F
SRR9616363,2019-07-23 10:26:24,2019-07-01 15:40:11,45286886,6883606672,45286886,152,2519,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/009390/SRR9616363,SRX6379441,LIB12165886.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040075,SAMN12165886,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_5_A441-137,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,4F4FCAE27742F7B693C1D2EC7C9087E5,FDCF6BD82C92181EE5B9F05B80504083
SRR9616364,2019-07-23 10:26:24,2019-07-01 15:18:50,50965320,7746728640,50965320,152,2795,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/009390/SRR9616364,SRX6379440,LIB12165887.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040074,SAMN12165887,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_6_A442-146,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,EF853D90F3D6FA4CF81F1BF12ABE7ABB,B34EA63F19C9F9F091B6C912D93009CC
SRR9616361,2019-07-23 10:26:24,2019-07-01 15:21:48,58795864,8936971328,58795864,152,3198,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/009390/SRR9616361,SRX6379443,LIB12165888.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040077,SAMN12165888,simple,10116,Rattus norvegicus,Hippocampus_24Mo_fasted_7_A443-147,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,B6F3E17D4365DE1B0E5416AD44D0EDB8,D9E1318D8F106DD640524BFDFA31C214
SRR9616362,2019-07-23 10:26:24,2019-07-01 15:19:20,53263836,8096103072,53263836,152,2981,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/009390/SRR9616362,SRX6379442,LIB12165889.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040076,SAMN12165889,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_1_A445-359,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,91C1A3B6265B839E4702FCDA569608CF,83DBF10CED71B3DCEF43B14BD820F291
SRR9616355,2019-07-23 10:26:24,2019-07-01 15:21:16,55109880,8376701760,55109880,152,3096,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/009390/SRR9616355,SRX6379449,LIB12165890.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040083,SAMN12165890,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_2_A446-360,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,B15681E5FF107E90B814B954839DA201,DCB271AF8F9EDB1D40205E62EE314AFF
SRR9616356,2019-07-23 10:26:24,2019-07-01 15:17:30,53942075,8199195400,53942075,152,3035,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/009390/SRR9616356,SRX6379448,LIB12165891.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040082,SAMN12165891,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_3_A447-361,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,20EE04A23AFA7225BAA746E9E723E851,E8953484B1F6FE0BA7332DD4B20BA430
SRR9616379,2019-07-23 10:26:24,2019-07-01 15:16:58,51072070,7762954640,51072070,152,2901,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/009390/SRR9616379,SRX6379425,LIB12165892.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040059,SAMN12165892,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_4_A448-362,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,49321ECCAFB6C6106A240C3EAE3644F8,8264216714A1C1F02618354D46A22C4E
SRR9616378,2019-07-23 10:26:24,2019-07-01 15:14:57,49800251,7569638152,49800251,152,2824,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/009390/SRR9616378,SRX6379426,LIB12165893.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040060,SAMN12165893,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_5_A449-363,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,21ED560A9BD6D352A370FB159DF3245E,4D5B3F1D6FB98FA00E6046389D49E9A0
SRR9616380,2019-07-23 10:26:24,2019-07-01 15:14:48,51913429,7890841208,51913429,152,2958,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/009390/SRR9616380,SRX6379424,LIB12165895.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040058,SAMN12165895,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_7_A451-365,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,32E002F6CA16FF74BE1B8A13E3B0709C,0F8F6CDE196477A8019C177F76DC2226
SRR9616383,2019-07-23 10:26:24,2019-07-01 15:15:53,47151328,7167001856,47151328,152,2664,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/009390/SRR9616383,SRX6379421,LIB12165896.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040055,SAMN12165896,simple,10116,Rattus norvegicus,Hippocampus_27Mo_fasted_8_A452-368,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,8EBC42CE2FCF3003C927A78DE4132A4B,93C80563063BF7F0F6E6C8E287E08728
SRR9616354,2019-07-23 10:26:24,2019-07-01 15:51:16,51519815,7831011880,51519815,152,2905,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009390/SRR9616354,SRX6379450,LIB12165842.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040084,SAMN12165842,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_1_A397-294,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,4F81F8ABBE47602F50012231A5D2487D,6B42A3635BA1EB9EF3F4B38D3CD65B17
SRR9616353,2019-07-23 10:26:24,2019-07-01 15:16:32,49343757,7500251064,49343757,152,2801,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/009390/SRR9616353,SRX6379451,LIB12165843.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040085,SAMN12165843,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_2_A398-295,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,5C5466F145B040CA421D3C2AA8D68262,9390C08CF89FE8D76259E1E92202EB77
SRR9616352,2019-07-23 10:26:24,2019-07-01 15:14:45,50196428,7629857056,50196428,152,2821,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/009390/SRR9616352,SRX6379452,LIB12165844.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040086,SAMN12165844,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_3_A399-296,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,7EAFDC7CD69623B376365D82678CF2FC,3CA20CABC3855B63974E344C56C01FBE
SRR9616351,2019-07-23 10:26:24,2019-07-01 15:21:48,59289539,9012009928,59289539,152,3315,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/009390/SRR9616351,SRX6379453,LIB12165845.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040087,SAMN12165845,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_4_A400-297,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,C04B9F63DA11EDFE03BF034F9B81824E,0417A767B0BE7E5B11973F2A5689AAFA
SRR9616350,2019-07-23 10:26:24,2019-07-01 15:18:14,52275589,7945889528,52275589,152,2964,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/009390/SRR9616350,SRX6379454,LIB12165846.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040088,SAMN12165846,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_5_A401-298,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,090E102E429782481DEE53F5DE86D6BC,B88080F2E634D5A4CE262301E3E12A23
SRR9616349,2019-07-23 10:26:24,2019-07-01 15:16:35,51751583,7866240616,51751583,152,2871,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/009390/SRR9616349,SRX6379455,LIB12165847.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040089,SAMN12165847,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_6_A402-299,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,4CF4997278EC55127754F4E008D8DEF1,16E9079203D92C32C987FFE2D682F0F3
SRR9616348,2019-07-23 10:26:25,2019-07-01 15:16:31,52090893,7917815736,52090893,152,2963,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/009390/SRR9616348,SRX6379456,LIB12165848.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040090,SAMN12165848,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_7_A403-300,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,AB0E868383C8E881EF38303E25963CD8,FAF7C2FBD14799409783F0569D1B20F1
SRR9616347,2019-07-23 10:26:25,2019-07-01 15:17:12,56604807,8603930664,56604807,152,3214,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009390/SRR9616347,SRX6379457,LIB12165849.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040091,SAMN12165849,simple,10116,Rattus norvegicus,Hippocampus_6Mo_fasted_8_A404-301,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,6575E6939B54B98E698A0DCCD2B96135,48B77C4CB2D54CD9BC286FBBE58834AD
SRR9616346,2019-07-23 10:26:25,2019-07-01 15:21:10,54795671,8328941992,54795671,152,3059,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/009390/SRR9616346,SRX6379458,LIB12165850.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040092,SAMN12165850,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_1_A405-276,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,6FA59A4B5E8C7D049948131895C8990C,D9E1E46748EE54BC92FA405B832E9D06
SRR9616377,2019-07-23 10:26:24,2019-07-01 15:18:43,58865736,8947591872,58865736,152,3234,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/009390/SRR9616377,SRX6379427,LIB12165851.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040061,SAMN12165851,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_2_A406-277,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,2EAAFFA923A0E3F29F828188745A39A1,95D7701B53D8DD1570F5CEFB00AF9883
SRR9616389,2019-07-23 10:26:24,2019-07-01 15:15:07,44908640,6826113280,44908640,152,2529,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/009391/SRR9616389,SRX6379415,LIB12165852.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040049,SAMN12165852,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_3_A407-278,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,B7655E3D899397FD091CABAAA7AB54DC,EB9B9A66911785A7B76CEF3038D914B1
SRR9616388,2019-07-23 10:26:24,2019-07-01 15:11:03,39393586,5987825072,39393586,152,2212,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/009391/SRR9616388,SRX6379416,LIB12165853.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040050,SAMN12165853,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_4_A408-279,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,0E6B4BEDA193394E409CA69EC4BBA095,70631D2FC36370C88C65175B4A8A3E41
SRR9616391,2019-07-23 10:26:24,2019-07-01 15:15:28,45954285,6985051320,45954285,152,2722,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009391/SRR9616391,SRX6379413,LIB12165854.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040047,SAMN12165854,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_5_A409-280,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,A7D378CC3451AAC251D04559F9324AFB,BD9D7EED6E2E68A5DF93111B1C5A4149
SRR9616390,2019-07-23 10:26:24,2019-07-01 15:15:37,50493674,7675038448,50493674,152,2810,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/009391/SRR9616390,SRX6379414,LIB12165855.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040048,SAMN12165855,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_6_A410-281,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,AAE0663DFA7C297EBF3BBD600796E3ED,D611B10A6AC10617BCE2504570DD502C
SRR9616385,2019-07-23 10:26:24,2019-07-01 15:22:36,58250030,8854004560,58250030,152,3320,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/009391/SRR9616385,SRX6379419,LIB12165856.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040053,SAMN12165856,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_7_A411-282,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,03B8116290C0F1F6658BF000F3CBBB20,87C0CF1CDD57094333C43C8EE3A32D19
SRR9616384,2019-07-23 10:26:24,2019-07-01 15:17:16,54472687,8279848424,54472687,152,3079,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/009391/SRR9616384,SRX6379420,LIB12165857.1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP181051,PRJNA516151,,516151,SRS5040054,SAMN12165857,simple,10116,Rattus norvegicus,Hippocampus_9Mo_fasted_8_A412-283,,,,,male,,no,,,,,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH,SRA915282,,public,9ECFF6AFD8FE1B3549BA1D4ED7E5EB2D,DE41A5CA9211D896D1D19CE884F88913

